Time,CO2,th02Temp,humidity,bmp280Temp,pressure,altitude,lux,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt
2018-10-25T20:13:8,67.00,-19.90,1.80,-17.42,16326.20,13010.27,310.92,0.08,-0.07,0.95,4.66,-2.18,-3.04,37.713195,-120.883148,12076.40
2018-10-25T20:13:9,67.00,-19.94,1.80,-17.46,16350.84,13001.00,1100.88,0.09,0.07,1.25,-1.75,-1.79,-5.69,37.713195,-120.883148,12076.40
2018-10-25T20:13:11,67.00,-19.94,1.80,-17.44,16376.72,12990.11,936.88,0.11,0.02,1.06,-2.45,3.35,-3.35,37.713195,-120.883148,12076.40
2018-10-25T20:13:12,67.00,-19.97,1.79,-17.49,16420.39,12974.66,666.07,0.11,0.02,1.09,2.39,0.93,-4.49,37.713195,-120.883148,12076.40
2018-10-25T20:13:13,67.00,-19.98,1.81,-17.54,16458.93,12961.70,546.34,0.11,0.04,1.12,-1.57,-1.64,-5.68,37.713195,-120.883148,12076.40
2018-10-25T20:13:15,67.00,-20.02,1.82,-17.56,16494.50,12948.80,1264.28,0.11,0.02,1.06,-2.47,3.37,-3.32,37.713195,-120.883148,12076.40
2018-10-25T20:13:17,67.00,-20.06,1.81,-17.57,16529.72,12936.06,545.23,0.09,0.03,1.15,0.22,2.45,-4.43,37.713195,-120.883148,12076.40
2018-10-25T20:13:18,67.00,-20.09,1.81,-17.60,16577.00,12919.00,1428.10,0.10,0.05,1.07,-2.90,-1.52,-5.42,37.713195,-120.883148,12076.40
2018-10-25T20:13:19,67.00,-20.09,1.81,-17.58,16596.49,12911.97,860.98,0.11,0.02,1.13,-1.90,3.29,-3.59,37.713195,-120.883148,12076.40
2018-10-25T20:13:21,67.00,-20.10,1.80,-17.64,16637.51,12897.21,766.45,0.13,0.01,1.09,2.37,-0.09,-4.84,37.713195,-120.883148,12076.40
2018-10-25T20:13:22,67.00,-20.13,1.81,-17.66,16666.30,12886.86,828.79,0.09,0.04,1.07,-2.47,-1.78,-5.52,37.713195,-120.883148,12076.40
2018-10-25T20:13:24,67.00,-20.16,1.80,-17.67,16690.70,12877.60,877.08,0.10,0.07,1.15,-4.54,2.37,-3.06,37.713195,-120.883148,12076.40
2018-10-25T20:13:25,-32607.00,-20.15,1.81,-17.68,16740.67,12860.21,691.05,0.14,-0.00,1.10,3.07,-1.69,-4.62,37.713195,-120.883148,12076.40
2018-10-25T20:13:27,67.00,-20.19,1.80,-17.73,16769.54,12849.89,1542.72,0.12,-0.02,1.08,-0.10,-1.22,-5.72,37.713195,-120.883148,12076.40
2018-10-25T20:13:28,66.00,-20.22,1.80,-17.75,16800.79,12838.74,801.28,0.05,0.16,1.15,-5.45,-0.21,-3.83,37.713195,-120.883148,12076.40
2018-10-25T20:13:30,66.00,-20.22,1.80,-17.73,16833.91,12826.93,351.23,0.12,-0.03,1.10,4.64,-1.31,-3.05,37.713195,-120.883148,12076.40
2018-10-25T20:13:31,66.00,-20.26,1.80,-17.81,16874.49,12812.49,1201.05,0.15,0.01,1.18,0.12,-1.73,-5.68,37.713195,-120.883148,12076.40
2018-10-25T20:13:33,66.00,-20.28,1.79,-17.81,16905.56,12801.46,1991.88,0.09,0.05,1.04,-3.93,-0.16,-4.86,37.713195,-120.883148,12076.40
2018-10-25T20:13:34,66.00,-20.31,1.80,-17.85,16943.55,12787.99,750.05,0.13,-0.04,1.03,1.44,2.45,-4.03,37.713195,-120.883148,12076.40
2018-10-25T20:13:35,66.00,-20.35,1.79,-17.89,16964.45,12780.59,593.56,0.08,-0.05,1.02,0.32,2.68,-4.21,37.713195,-120.883148,12076.40
2018-10-25T20:13:37,66.00,-20.35,1.79,-17.88,17002.11,12766.78,470.08,0.10,-0.03,1.21,1.87,-3.24,-5.09,37.713195,-120.883148,12076.40
2018-10-25T20:13:38,66.00,-20.35,1.79,-17.87,17027.02,12758.48,753.05,0.05,0.03,1.10,-3.77,-5.53,-3.85,37.713195,-120.883148,12076.40
2018-10-25T20:13:40,67.00,-20.34,1.80,-17.90,17067.98,12743.90,532.76,0.09,0.01,1.05,1.23,3.05,-3.49,37.713195,-120.883148,12076.40
2018-10-25T20:13:41,67.00,-20.38,1.80,-17.97,17100.15,12732.72,873.07,0.11,-0.00,1.03,2.01,-0.37,-5.08,37.713195,-120.883148,12076.40
2018-10-25T20:13:43,67.00,-20.44,1.79,-18.00,17123.15,12724.63,630.02,0.07,-0.03,1.12,-0.12,-3.94,-5.35,37.713195,-120.883148,12076.40
2018-10-25T20:13:44,74.00,-20.48,1.79,-17.95,17163.91,12710.33,856.60,0.06,0.05,1.11,-5.65,-2.42,-3.78,37.713195,-120.883148,12076.40
2018-10-25T20:13:45,73.00,-20.42,1.79,-17.99,17191.40,12700.70,397.88,0.12,0.01,1.10,0.72,3.04,-3.74,37.713195,-120.883148,12076.40
2018-10-25T20:13:47,73.00,-20.47,1.80,-18.06,17232.02,12686.49,1060.64,0.11,0.04,1.06,0.34,-1.35,-5.65,37.713195,-120.883148,12076.40
2018-10-25T20:13:48,73.00,-20.51,1.79,-18.07,17261.94,12674.71,1535.25,0.09,0.01,1.04,-3.01,-2.51,-5.32,37.713195,-120.883148,12076.40
2018-10-25T20:13:50,73.00,-20.53,1.78,-18.09,17287.03,12665.93,594.91,0.11,0.05,1.11,-6.49,-1.14,-2.76,37.713195,-120.883148,12076.40
2018-10-25T20:13:51,73.00,-20.56,1.78,-18.09,17324.25,12653.00,837.71,0.08,0.06,1.12,-0.63,1.84,-4.89,37.713195,-120.883148,12076.40
2018-10-25T20:13:52,72.00,-20.56,1.78,-18.09,17365.69,12639.93,1535.18,0.12,0.01,1.06,-1.78,-1.71,-5.68,37.713195,-120.883148,12076.40
2018-10-25T20:13:54,72.00,-20.56,1.78,-18.15,17396.34,12629.29,1457.17,0.10,0.03,1.02,-4.07,2.40,-3.43,37.713195,-120.883148,12076.40
2018-10-25T20:13:55,72.00,-20.61,1.78,-18.17,17428.47,12618.16,433.09,0.08,0.02,1.20,-4.22,0.79,-4.41,37.713195,-120.883148,12076.40
2018-10-25T20:13:57,71.00,-20.63,1.78,-18.13,17467.73,12602.97,1079.81,0.06,0.07,1.12,-1.77,-3.24,-5.47,37.713195,-120.883148,12076.40
2018-10-25T20:13:58,71.00,-20.64,1.78,-18.20,17500.02,12593.42,1166.27,0.14,-0.02,1.08,0.89,2.37,-4.31,37.713195,-120.883148,12076.40
2018-10-25T20:14:0,71.00,-20.68,1.76,-18.27,17520.30,12586.43,403.03,0.12,-0.01,1.05,1.64,3.25,-2.99,37.713195,-120.883148,12076.40
2018-10-25T20:14:1,71.00,-20.71,1.78,-18.25,17563.59,12571.52,1504.99,0.11,-0.02,1.25,-1.09,-1.54,-5.73,37.713195,-120.883148,12076.40
2018-10-25T20:14:2,71.00,-20.72,1.78,-18.26,17591.48,12560.76,1030.40,0.09,0.02,1.07,0.90,-4.01,-5.17,37.713195,-120.883148,12076.40
2018-10-25T20:14:4,71.00,-20.71,1.78,-18.29,17621.81,12551.51,375.37,0.08,0.02,1.05,-6.77,-3.00,-2.11,37.713195,-120.883148,12076.40
2018-10-25T20:14:5,71.00,-20.75,1.76,-18.30,17658.98,12538.76,1267.42,0.09,-0.00,1.13,-3.10,0.61,-5.00,37.713195,-120.883148,12076.40
2018-10-25T20:14:7,71.00,-20.75,1.76,-18.31,17685.32,12528.34,939.22,0.12,-0.01,0.98,0.99,0.95,-5.11,37.713195,-120.883148,12076.40
2018-10-25T20:14:8,70.00,-20.77,1.76,-18.32,17719.23,12518.15,263.10,0.16,-0.03,1.13,-2.10,-2.85,-5.51,37.713195,-120.883148,12076.40
2018-10-25T20:14:9,70.00,-20.79,1.75,-18.34,17747.52,12508.49,529.36,0.09,0.02,1.22,-3.79,-6.64,-2.82,37.713195,-120.883148,12076.40
2018-10-25T20:14:11,70.00,-20.79,1.75,-18.34,17793.38,12492.86,1004.92,0.02,0.06,0.99,-0.09,2.13,-4.70,37.713195,-120.883148,12076.40
2018-10-25T20:14:12,70.00,-20.81,1.75,-18.40,17821.52,12483.29,1169.50,0.11,0.01,1.13,-0.87,-1.64,-5.73,37.713195,-120.883148,12076.40
2018-10-25T20:14:14,70.00,-20.84,1.76,-18.44,17852.99,12472.49,1789.85,0.12,0.03,1.10,-4.97,-1.97,-4.40,37.713195,-120.883148,12076.40
2018-10-25T20:14:15,70.00,-20.86,1.76,-18.46,17883.25,12462.32,439.74,0.09,0.05,1.16,-2.28,2.64,-4.16,37.713195,-120.883148,12076.40
2018-10-25T20:14:16,70.00,-20.89,1.76,-18.44,17915.15,12451.51,1151.91,0.10,0.03,1.08,0.29,-0.21,-5.57,37.713195,-120.883148,12076.40
2018-10-25T20:14:18,70.00,-20.90,1.75,-18.48,17957.35,12437.24,1397.17,0.09,0.07,1.05,-6.04,-1.09,-3.36,37.713195,-120.883148,12076.40
2018-10-25T20:14:19,70.00,-20.92,1.75,-18.49,17993.84,12424.91,678.96,0.14,-0.02,1.08,2.39,1.18,-4.37,37.713195,-120.883148,12076.40
2018-10-25T20:14:21,70.00,-20.92,1.75,-18.54,18020.40,12417.37,668.66,0.14,-0.06,0.99,3.91,-1.55,-3.97,37.713195,-120.883148,12076.40
2018-10-25T20:14:22,70.00,-20.97,1.76,-18.56,18047.88,12406.70,776.00,0.11,-0.09,0.99,2.14,-4.47,-4.53,37.713195,-120.883148,12076.40
2018-10-25T20:14:24,70.00,-21.00,1.75,-18.58,18074.13,12397.87,1200.65,0.15,-0.18,0.99,-0.58,-4.75,-5.06,37.713195,-120.883148,12076.40
2018-10-25T20:14:25,70.00,-21.07,1.75,-18.68,18107.20,12386.76,1432.50,0.09,-0.04,0.92,-1.30,-0.51,-5.66,37.713195,-120.883148,12076.40
2018-10-25T20:14:26,70.00,-21.07,1.75,-18.63,18135.15,12377.39,1407.97,0.12,-0.09,1.02,-2.93,-4.89,-4.63,37.713195,-120.883148,12076.40
2018-10-25T20:14:28,70.00,-21.06,1.75,-18.63,18158.37,12369.60,476.31,0.08,0.03,0.99,3.96,-2.06,-3.94,37.713195,-120.883148,12076.40
2018-10-25T20:14:29,70.00,-21.06,1.75,-18.64,18192.40,12358.21,1238.54,0.10,-0.01,1.03,-2.90,-0.20,-5.26,37.713195,-120.883148,12076.40
2018-10-25T20:14:31,70.00,-21.04,1.76,-18.63,18210.06,12351.68,2178.13,0.09,-0.07,0.95,0.75,-3.21,-5.44,37.713195,-120.883148,12076.40
2018-10-25T20:14:32,70.00,-21.03,1.75,-18.63,18254.06,12337.11,1378.47,-0.04,0.06,1.07,-2.05,-0.58,-5.56,37.713195,-120.883148,12076.40
2018-10-25T20:14:33,70.00,-21.02,1.75,-18.65,18268.61,12332.77,890.75,0.06,-0.00,0.98,-0.26,-6.51,-3.96,37.713195,-120.883148,12076.40
2018-10-25T20:14:35,70.00,-21.07,1.75,-18.74,18305.72,12320.41,614.49,0.09,-0.03,0.96,-5.23,-4.29,-3.58,37.713195,-120.883148,12076.40
2018-10-25T20:14:36,70.00,-21.09,1.78,-18.72,18335.79,12310.41,740.76,0.17,-0.09,1.05,-1.59,-6.48,-3.90,37.713195,-120.883148,12076.40
2018-10-25T20:14:38,70.00,-21.10,1.78,-18.71,18369.91,12297.62,2250.69,0.00,0.00,1.00,-0.40,0.06,-5.59,37.713195,-120.883148,12076.40
2018-10-25T20:14:39,70.00,-21.09,1.78,-18.75,18401.59,12288.57,994.33,0.03,-0.05,1.13,2.71,-5.00,-3.89,37.713195,-120.883148,12076.40
2018-10-25T20:14:40,70.00,-21.13,1.76,-18.83,18428.54,12279.65,301.17,0.19,0.03,1.28,1.09,3.19,-3.44,37.713195,-120.883148,12076.40
2018-10-25T20:14:42,70.00,-21.20,1.76,-18.81,18468.77,12266.34,964.49,0.11,-0.02,0.97,3.20,-3.13,-4.39,37.713195,-120.883148,12076.40
2018-10-25T20:14:44,70.00,-21.24,1.73,-18.82,18492.47,12258.52,1055.38,0.05,0.02,1.01,-2.15,-4.15,-5.17,37.713195,-120.883148,12076.40
2018-10-25T20:14:45,70.00,-21.17,1.78,-18.82,18525.39,12247.67,1625.46,0.09,0.00,0.94,-1.79,1.75,-4.87,37.713195,-120.883148,12076.40
2018-10-25T20:14:46,70.00,-21.20,1.76,-18.85,18552.74,12238.66,852.19,0.05,0.13,1.02,-2.08,1.65,-4.85,37.713195,-120.883148,12076.40
2018-10-25T20:14:48,70.00,-21.21,1.76,-18.86,18594.61,12224.89,1218.59,0.13,0.02,1.26,-4.59,1.99,-3.41,37.713195,-120.883148,12076.40
2018-10-25T20:14:50,70.00,-21.22,1.76,-18.90,18630.13,12213.22,677.06,0.10,0.02,1.07,-0.48,2.13,-4.71,37.713195,-120.883148,12076.40
2018-10-25T20:14:51,70.00,-21.28,1.76,-18.96,18671.26,12198.99,955.55,0.14,-0.02,1.01,2.93,-1.96,-4.77,37.713195,-120.883148,12076.40
2018-10-25T20:14:52,70.00,-21.32,1.75,-18.98,18695.79,12191.72,1025.28,0.11,-0.05,1.02,0.84,-3.56,-5.35,37.713195,-120.883148,12076.40
2018-10-25T20:14:54,70.00,-21.32,1.75,-18.94,18725.80,12181.91,1145.30,0.07,-0.04,0.97,0.79,1.16,-5.06,37.713195,-120.883148,12076.40
2018-10-25T20:14:56,70.00,-21.31,1.75,-18.97,18755.26,12172.49,606.56,0.12,0.01,0.99,3.54,-2.47,-4.27,37.713195,-120.883148,12076.40
2018-10-25T20:14:57,70.00,-21.35,1.75,-19.04,18790.41,12160.83,1302.74,0.08,-0.09,0.98,0.29,-0.97,-5.68,37.713195,-120.883148,12076.40
2018-10-25T20:14:58,70.00,-21.35,1.75,-19.01,18814.15,12153.10,2287.88,0.01,0.07,1.22,-3.64,-3.85,-4.78,37.713195,-120.883148,12076.40
2018-10-25T20:15:0,70.00,-21.35,1.75,-19.01,18847.52,12142.33,334.90,0.13,0.00,1.06,3.77,-5.42,-2.53,37.713195,-120.883148,12076.40
2018-10-25T20:15:1,70.00,-21.33,1.75,-19.00,18883.49,12130.56,1513.36,-0.07,0.12,1.01,1.27,1.03,-4.99,37.713195,-120.883148,12076.40
2018-10-25T20:15:3,70.00,-21.32,1.75,-19.04,18916.08,12119.10,1752.27,0.02,-0.04,1.00,-2.07,-2.27,-5.60,37.713195,-120.883148,12076.40
2018-10-25T20:15:4,70.00,-21.38,1.78,-19.12,18945.22,12111.45,1163.79,0.06,-0.09,1.08,1.03,-1.00,-5.55,37.713195,-120.883148,12076.40
2018-10-25T20:15:6,70.00,-21.40,1.75,-19.13,18979.09,12099.60,2447.00,0.09,0.05,1.01,-3.13,0.08,-5.13,37.713195,-120.883148,12076.40
2018-10-25T20:15:7,70.00,-21.42,1.78,-19.12,19007.33,12090.48,900.95,0.04,0.11,0.99,-5.34,-2.79,-4.03,37.713195,-120.883148,12076.40
2018-10-25T20:15:8,70.00,-21.43,1.76,-19.12,19033.32,12082.10,450.85,0.02,0.01,1.13,4.50,-0.69,-3.16,37.713195,-120.883148,12076.40
2018-10-25T20:15:10,70.00,-21.42,1.78,-19.13,19076.39,12068.22,1700.38,0.12,-0.11,1.11,-0.54,-3.62,-5.48,37.713195,-120.883148,12076.40
2018-10-25T20:15:11,70.00,-21.46,1.76,-19.20,19100.13,12060.04,1148.71,0.11,-0.06,1.09,1.95,-0.52,-5.17,37.713195,-120.883148,12076.40
2018-10-25T20:15:13,70.00,-21.50,1.76,-19.20,19135.94,12049.03,1079.95,0.12,-0.06,1.00,1.64,-0.16,-5.21,37.713195,-120.883148,12076.40
2018-10-25T20:15:14,70.00,-21.49,1.76,-19.19,19162.54,12039.96,697.85,-0.03,0.02,1.10,0.87,-6.84,-3.34,37.713195,-120.883148,12076.40
2018-10-25T20:15:15,70.00,-21.47,1.76,-19.18,19189.55,12031.89,432.37,0.06,0.07,1.04,-4.47,1.87,-3.59,37.713195,-120.883148,12076.40
2018-10-25T20:15:17,70.00,-21.51,1.76,-19.26,19231.75,12018.39,1173.65,0.12,0.04,1.10,-0.82,-1.45,-5.77,37.713195,-120.883148,12076.40
2018-10-25T20:15:18,70.00,-21.54,1.76,-19.28,19268.24,12006.73,1237.70,0.12,0.03,1.08,-3.24,-4.05,-4.89,37.713195,-120.883148,12076.40
2018-10-25T20:15:20,70.00,-21.60,1.76,-19.31,19299.77,11996.22,2005.26,0.12,0.02,0.99,-3.56,0.66,-4.83,37.713195,-120.883148,12076.40
2018-10-25T20:15:21,70.00,-21.63,1.76,-19.33,19333.54,11985.91,391.79,0.07,-0.09,1.14,-4.06,-4.32,-4.41,37.713195,-120.883148,12076.40
2018-10-25T20:15:22,70.00,-21.64,1.75,-19.32,19357.64,11978.29,1324.38,0.07,-0.02,1.23,1.30,-0.07,-5.31,37.713195,-120.883148,12076.40
2018-10-25T20:15:24,70.00,-21.61,1.75,-19.32,19406.83,11962.62,1313.45,0.14,-0.00,0.97,-1.91,-2.88,-5.55,37.713195,-120.883148,12076.40
2018-10-25T20:15:25,70.00,-21.61,1.75,-19.34,19428.25,11955.82,2571.84,0.11,-0.05,0.94,-0.11,1.56,-5.04,37.713195,-120.883148,12076.40
2018-10-25T20:15:27,70.00,-21.61,1.78,-19.38,19452.63,11948.43,540.36,0.12,-0.06,0.93,4.49,-1.15,-3.29,37.713195,-120.883148,12076.40
2018-10-25T20:15:28,71.00,-21.67,1.78,-19.37,19486.44,11937.39,976.21,0.08,-0.01,0.97,-2.70,-4.05,-5.05,37.713195,-120.883148,12076.40
2018-10-25T20:15:29,71.00,-21.65,1.75,-19.39,19511.22,11928.49,1215.98,0.16,-0.04,1.01,-5.29,-1.98,-4.17,37.713195,-120.883148,12076.40
2018-10-25T20:15:31,71.00,-21.72,1.78,-19.45,19551.94,11916.70,939.38,0.16,0.03,1.21,1.78,-0.87,-5.30,37.713195,-120.883148,12076.40
2018-10-25T20:15:32,71.00,-21.74,1.76,-19.47,19589.34,11904.91,1417.06,0.17,0.02,1.10,-1.02,0.39,-5.49,37.713195,-120.883148,12076.40
2018-10-25T20:15:34,71.00,-21.71,1.78,-19.42,19613.98,11898.89,1458.79,0.02,0.05,1.22,4.20,0.76,-2.85,37.713195,-120.883148,12076.40
2018-10-25T20:15:35,71.00,-21.68,1.76,-19.42,19646.87,11886.81,905.18,-0.05,0.04,1.05,2.24,1.86,-4.05,37.713195,-120.883148,12076.40
2018-10-25T20:15:36,71.00,-21.71,1.80,-19.49,19679.59,11876.53,783.15,0.11,-0.09,1.16,0.54,-4.67,-4.98,37.713195,-120.883148,12076.40
2018-10-25T20:15:38,71.00,-21.78,1.80,-19.55,19718.60,11864.30,1465.07,0.12,0.01,1.01,-1.24,-1.38,-5.76,37.713195,-120.883148,12076.40
2018-10-25T20:15:39,71.00,-21.79,1.79,-19.53,19739.61,11857.72,1203.86,0.05,0.11,1.05,-5.39,-1.62,-4.11,37.713195,-120.883148,12076.40
2018-10-25T20:15:41,71.00,-21.79,1.79,-19.54,19777.75,11844.21,273.21,0.14,-0.02,1.16,4.02,0.86,-3.11,37.713195,-120.883148,12076.40
2018-10-25T20:15:42,71.00,-21.82,1.79,-19.60,19814.73,11834.24,865.17,0.09,-0.06,1.01,0.29,-5.00,-4.89,37.713195,-120.883148,12076.40
2018-10-25T20:15:43,71.00,-21.90,1.79,-19.63,19849.97,11823.25,1666.65,0.11,-0.06,1.08,0.17,-2.40,-5.68,37.713195,-120.883148,12076.40
2018-10-25T20:15:45,72.00,-21.88,1.79,-19.65,19887.66,11811.51,2949.08,0.16,0.05,1.09,-3.81,0.70,-4.68,37.713195,-120.883148,12076.40
2018-10-25T20:15:46,72.00,-21.89,1.79,-19.65,19910.40,11804.44,605.74,0.09,0.07,1.06,-2.45,3.01,-3.78,37.713195,-120.883148,12076.40
2018-10-25T20:15:48,72.00,-21.90,1.79,-19.64,19940.82,11794.32,809.60,0.06,-0.05,1.02,2.86,-3.82,-4.42,37.713195,-120.883148,12076.40
2018-10-25T20:15:49,72.00,-21.94,1.80,-19.72,19973.50,11784.85,749.25,0.10,-0.02,1.01,2.10,-4.69,-4.48,37.713195,-120.883148,12076.40
2018-10-25T20:15:50,72.00,-21.96,1.80,-19.73,19996.72,11777.65,1061.51,0.19,0.10,1.11,0.26,-0.78,-5.64,37.713195,-120.883148,12076.40
2018-10-25T20:15:52,72.00,-21.96,1.80,-19.74,20042.53,11763.48,2080.39,0.15,0.00,1.08,-2.78,0.97,-5.00,37.713195,-120.883148,12076.40
2018-10-25T20:15:53,72.00,-21.99,1.80,-19.77,20068.69,11755.39,1131.66,0.13,-0.03,0.98,1.98,1.56,-4.43,37.713195,-120.883148,12076.40
2018-10-25T20:15:55,73.00,-22.05,1.81,-19.81,20096.85,11747.13,408.07,0.12,-0.05,1.01,4.33,-0.43,-3.36,37.713195,-120.883148,12076.40
2018-10-25T20:15:56,73.00,-22.08,1.80,-19.87,20129.95,11736.49,561.54,0.12,0.07,1.13,1.05,1.82,-4.65,37.713195,-120.883148,12076.40
2018-10-25T20:15:57,73.00,-22.12,1.80,-19.83,20162.78,11726.38,1040.68,0.09,0.02,1.12,0.08,-3.22,-5.55,37.713195,-120.883148,12076.40
2018-10-25T20:15:59,73.00,-22.09,1.80,-19.85,20199.22,11715.18,1575.45,0.11,-0.05,0.97,0.12,1.19,-5.18,37.713195,-120.883148,12076.40
2018-10-25T20:16:0,73.00,-22.12,1.82,-19.88,20229.52,11705.87,570.99,0.16,0.02,1.05,1.81,3.13,-3.05,37.713195,-120.883148,12076.40
2018-10-25T20:16:2,74.00,-22.15,1.82,-19.91,20263.03,11696.82,375.88,0.12,0.05,1.18,-1.66,3.03,-4.00,37.713195,-120.883148,12076.40
2018-10-25T20:16:3,74.00,-22.16,1.82,-19.91,20303.74,11683.13,1047.10,0.12,0.00,1.03,2.09,-3.31,-4.99,37.713195,-120.883148,12076.40
2018-10-25T20:16:5,74.00,-22.18,1.82,-19.90,20325.70,11676.41,1863.37,0.06,-0.07,0.95,-1.64,-2.13,-5.71,37.713195,-120.883148,12076.40
2018-10-25T20:16:6,74.00,-22.18,1.82,-19.95,20360.47,11665.79,1422.85,0.04,-0.06,1.02,2.91,-0.76,-4.71,37.713195,-120.883148,12076.40
2018-10-25T20:16:7,74.00,-22.20,1.81,-19.99,20391.37,11656.36,422.11,0.09,0.05,1.18,1.32,3.32,-3.16,37.713195,-120.883148,12076.40
2018-10-25T20:16:9,74.00,-22.26,1.82,-20.01,20435.47,11642.93,1206.13,0.11,0.02,0.99,-3.17,-2.02,-5.35,37.713195,-120.883148,12076.40
2018-10-25T20:16:10,74.00,-22.22,1.81,-19.98,20456.19,11636.62,1121.25,0.17,0.01,0.99,0.55,1.81,-4.72,37.713195,-120.883148,12076.40
2018-10-25T20:16:12,74.00,-22.20,1.81,-20.01,20494.61,11625.12,1091.86,0.21,0.00,1.03,1.21,-0.87,-5.48,37.713195,-120.883148,12076.40
2018-10-25T20:16:13,74.00,-22.26,1.82,-20.09,20527.67,11614.91,1080.92,0.16,-0.02,0.98,2.86,-0.87,-4.78,37.713195,-120.883148,12076.40
2018-10-25T20:16:15,75.00,-22.26,1.82,-20.03,20558.06,11605.70,921.17,-0.00,0.07,1.03,2.13,-5.53,-3.95,37.713195,-120.883148,12076.40
2018-10-25T20:16:16,75.00,-22.25,1.84,-20.05,20590.33,11595.93,1307.19,0.11,0.03,1.01,-4.22,-0.53,-4.81,37.713195,-120.883148,12076.40
2018-10-25T20:16:17,75.00,-22.27,1.82,-20.09,20617.52,11587.71,1231.52,0.16,-0.00,0.99,-3.51,-1.90,-5.22,37.713195,-120.883148,12076.40
2018-10-25T20:16:19,75.00,-22.27,1.82,-20.10,20650.71,11577.69,2446.96,0.12,-0.00,1.01,-3.24,-1.13,-5.34,37.713195,-120.883148,12076.40
2018-10-25T20:16:20,75.00,-22.32,1.82,-20.13,20677.90,11569.48,650.06,0.26,-0.02,0.94,2.66,-4.67,-4.18,37.713195,-120.883148,12076.40
2018-10-25T20:16:22,76.00,-22.29,1.82,-20.08,20705.70,11560.41,2008.94,-0.02,0.06,0.91,-0.52,1.05,-5.27,37.713195,-120.883148,12076.40
2018-10-25T20:16:23,76.00,-22.27,1.82,-20.13,20735.80,11552.05,856.75,0.12,-0.09,0.88,2.36,-4.23,-4.57,37.713195,-120.883148,12076.40
2018-10-25T20:16:25,76.00,-22.33,1.84,-20.18,20769.91,11543.23,834.49,0.12,-0.07,0.99,2.30,-4.00,-4.61,37.713195,-120.883148,12076.40
2018-10-25T20:16:26,77.00,-22.34,1.84,-20.22,20796.63,11533.77,1239.07,0.06,-0.02,0.90,-0.94,-2.87,-5.66,37.713195,-120.883148,12076.40
2018-10-25T20:16:28,77.00,-22.36,1.86,-20.18,20822.12,11526.12,2086.89,0.07,0.00,1.05,-1.28,0.59,-5.41,37.713195,-120.883148,12076.40
2018-10-25T20:16:29,77.00,-22.33,1.84,-20.18,20864.66,11512.87,1780.22,0.06,-0.14,0.99,-2.24,-1.90,-5.60,37.713195,-120.883148,12076.40
2018-10-25T20:16:31,77.00,-22.34,1.84,-20.21,20887.09,11506.67,1336.68,0.05,-0.09,1.00,4.17,-0.44,-3.53,37.646591,-120.864349,12076.40
2018-10-25T20:16:32,78.00,-22.34,1.86,-20.19,20931.33,11493.45,724.60,0.07,0.05,1.04,-2.69,2.01,-4.49,37.646434,-120.864288,12076.40
2018-10-25T20:16:34,78.00,-22.34,1.84,-20.25,20958.96,11485.21,1060.58,0.09,0.01,1.03,1.20,0.02,-5.35,37.646114,-120.864234,12076.40
2018-10-25T20:16:35,78.00,-22.40,1.86,-20.28,20999.49,11473.13,932.11,0.11,-0.03,1.01,1.35,-4.52,-4.88,37.645923,-120.864219,12076.40
2018-10-25T20:16:37,79.00,-22.40,1.86,-20.26,21036.81,11462.03,861.39,0.05,-0.02,1.07,-2.54,-5.71,-4.28,37.645511,-120.864089,12076.40
2018-10-25T20:16:38,79.00,-22.40,1.86,-20.27,21073.52,11451.12,544.90,0.12,-0.05,1.05,-4.09,-5.44,-3.80,37.645343,-120.864006,12076.40
2018-10-25T20:16:40,79.00,-22.38,1.86,-20.26,21111.45,11439.87,1136.61,0.06,0.03,1.02,1.07,0.67,-5.19,37.645030,-120.863945,12076.40
2018-10-25T20:16:41,80.00,-22.40,1.86,-20.34,21144.27,11430.14,1019.37,0.03,-0.06,0.99,-0.42,-2.78,-5.69,37.644851,-120.863937,12076.40
2018-10-25T20:16:43,80.00,-22.44,1.86,-20.35,21180.05,11419.51,1634.61,0.05,0.00,0.97,-2.06,0.28,-5.40,37.644405,-120.863868,12076.40
2018-10-25T20:16:44,80.00,-22.44,1.88,-20.33,21212.16,11410.07,489.59,-0.03,0.11,1.11,-0.75,-6.35,-4.10,37.644184,-120.863807,12076.40
2018-10-25T20:16:46,80.00,-22.43,1.89,-20.35,21240.40,11401.73,704.11,0.12,-0.08,0.91,3.02,2.36,-2.91,37.643817,-120.863677,12076.40
2018-10-25T20:16:47,80.00,-22.48,1.89,-20.41,21282.28,11389.38,1202.70,0.10,-0.02,1.14,-0.54,-1.96,-5.78,37.643627,-120.863655,12076.40
2018-10-25T20:16:49,79.00,-22.48,1.89,-20.39,21313.93,11380.07,1092.54,0.05,0.02,1.01,-0.51,-4.89,-5.02,37.643169,-120.863571,12076.40
2018-10-25T20:16:50,80.00,-22.48,1.89,-20.39,21352.93,11368.60,438.65,0.10,0.04,1.05,-2.47,3.82,-2.65,37.642951,-120.863487,12076.40
2018-10-25T20:16:52,80.00,-22.50,1.89,-20.44,21389.58,11357.84,840.87,0.15,-0.01,1.01,2.49,-0.40,-4.89,37.642604,-120.863319,11899.50
